line,file,message
129,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,"Member fetch_oauth2(grpc_credentials_metadata_request *req, grpc_polling_entity *pollent, grpc_iomgr_cb_func cb, grpc_core::Timestamp deadline)=0 (function) of class grpc_oauth2_token_fetcher_credentials is not documented."
323,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_call_credentials > is not documented."
328,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(UnrefDelete b, const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_call_credentials > is not documented."
83,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/grpc_authorization_policy_provider.h,"Member FileWatcherAuthorizationPolicyProvider(absl::string_view authz_policy_path, unsigned int refresh_interval_sec, absl::Status *status) (function) of class grpc_core::FileWatcherAuthorizationPolicyProvider is not documented."
87,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/grpc_authorization_policy_provider.h,"Member SetCallbackForTesting(std::function< void(bool contents_changed, absl::Status Status)> cb) (function) of class grpc_core::FileWatcherAuthorizationPolicyProvider is not documented."
90,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/grpc_authorization_policy_provider.h,Member Orphan() override (function) of class grpc_core::FileWatcherAuthorizationPolicyProvider is not documented.
92,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/grpc_authorization_policy_provider.h,Member engines() override (function) of class grpc_core::FileWatcherAuthorizationPolicyProvider is not documented.
44,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/authorization_policy_provider.h,Member engines()=0 (function) of struct grpc_authorization_policy_provider is not documented.
52,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented.
57,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
63,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,Member Unref() (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented.
82,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
106,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented.
124,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
149,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,Member WeakRef() GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented.
154,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member WeakRef(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
160,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,Member WeakUnref() (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented.
182,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member WeakUnref(const DebugLocation &location, const char *reason) (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
44,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,Member Orphan()=0 (function) of class grpc_core::Orphanable is not documented.
78,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/grpc_authorization_policy_provider.h,"Member Create(absl::string_view authz_policy_path, unsigned int refresh_interval_sec) (function) of class grpc_core::FileWatcherAuthorizationPolicyProvider is not documented."
33,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/authorization_policy_provider.h,Member ChannelArgName() (function) of struct grpc_authorization_policy_provider is not documented.
36,C:/work-Telia/appwatch/grpc/src/core/lib/security/authorization/authorization_policy_provider.h,"Member ChannelArgsCompare(const grpc_authorization_policy_provider *a, const grpc_authorization_policy_provider *b) (function) of struct grpc_authorization_policy_provider is not documented."
216,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/dual_ref_counted.h,"Member DualRefCounted(const char *trace=nullptr, int32_t initial_refcount=1) (function) of class DualRefCounted< grpc_authorization_policy_provider > is not documented."
141,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,"Member FileWatcherCertificateProvider(std::string private_key_path, std::string identity_certificate_path, std::string root_cert_path, int64_t refresh_interval_sec) (function) of class grpc_core::FileWatcherCertificateProvider is not documented."
148,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member distributor() const override (function) of class grpc_core::FileWatcherCertificateProvider is not documented.
152,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member type() const override (function) of class grpc_core::FileWatcherCertificateProvider is not documented.
154,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member TestOnlyGetRefreshIntervalSecond() const (function) of class grpc_core::FileWatcherCertificateProvider is not documented.
58,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member interested_parties() const (function) of struct grpc_tls_certificate_provider is not documented.
61,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member distributor() const =0 (function) of struct grpc_tls_certificate_provider is not documented.
71,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member Compare(const grpc_tls_certificate_provider *other) const (function) of struct grpc_tls_certificate_provider is not documented.
82,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member type() const =0 (function) of struct grpc_tls_certificate_provider is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_provider > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_provider > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< grpc_tls_certificate_provider > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< grpc_tls_certificate_provider > is not documented."
306,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_provider > is not documented.
310,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_provider > is not documented."
275,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefCountedChildType (typedef) of class RefCounted< grpc_tls_certificate_provider > is not documented.
84,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,Member ChannelArgName() (function) of struct grpc_tls_certificate_provider is not documented.
85,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_provider.h,"Member ChannelArgsCompare(const grpc_tls_certificate_provider *a, const grpc_tls_certificate_provider *b) (function) of struct grpc_tls_certificate_provider is not documented."
323,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_tls_certificate_provider > is not documented."
328,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(UnrefDelete b, const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_tls_certificate_provider > is not documented."
65,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member name() const override (function) of class grpc_core::FileWatcherCertificateProviderFactory is not documented.
68,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,"Member CreateCertificateProviderConfig(const Json &config_json, grpc_error_handle *error) override (function) of class grpc_core::FileWatcherCertificateProviderFactory is not documented."
71,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member CreateCertificateProvider(RefCountedPtr< CertificateProviderFactory::Config > config) override (function) of class grpc_core::FileWatcherCertificateProviderFactory is not documented.
54,C:/work-Telia/appwatch/grpc/src/core/lib/security/certificate_provider/certificate_provider_factory.h,Member name() const =0 (function) of class grpc_core::CertificateProviderFactory is not documented.
56,C:/work-Telia/appwatch/grpc/src/core/lib/security/certificate_provider/certificate_provider_factory.h,"Member CreateCertificateProviderConfig(const Json &config_json, grpc_error_handle *error)=0 (function) of class grpc_core::CertificateProviderFactory is not documented."
61,C:/work-Telia/appwatch/grpc/src/core/lib/security/certificate_provider/certificate_provider_factory.h,Member CreateCertificateProvider(RefCountedPtr< Config > config)=0 (function) of class grpc_core::CertificateProviderFactory is not documented.
44,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member name() const override (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
46,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member ToString() const override (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
48,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member identity_cert_file() const (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
52,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member private_key_file() const (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
54,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member root_cert_file() const (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
56,C:/work-Telia/appwatch/grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.h,Member refresh_interval() const (function) of class grpc_core::FileWatcherCertificateProviderFactory::Config is not documented.
46,C:/work-Telia/appwatch/grpc/src/core/lib/security/certificate_provider/certificate_provider_factory.h,Member name() const =0 (function) of class grpc_core::CertificateProviderFactory::Config is not documented.
48,C:/work-Telia/appwatch/grpc/src/core/lib/security/certificate_provider/certificate_provider_factory.h,Member ToString() const =0 (function) of class grpc_core::CertificateProviderFactory::Config is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< Config > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< Config > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< Config > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< Config > is not documented."
